k_value,p_value,paa_value,max_level,ncp
9,5,3,8,0.37083624973319596
9,5,3,9,0.3921025362967213
9,5,3,10,0.39494430225946225
9,5,4,5,0.3783641100407534
9,5,4,6,0.3765010819954489
9,5,4,7,0.3842161902155876
9,5,4,8,0.3808934414792649
9,5,4,9,0.39013044116398454
9,5,4,10,0.38780391898148425
9,5,5,5,0.329226920577301
9,5,5,6,0.3353505753086889
9,5,5,7,0.33768637011710706
9,5,5,8,0.33098564655634927
9,5,5,9,0.3379986179249944
9,5,5,10,0.33624486472548726
9,4,3,5,0.28057643678794436
9,4,3,6,0.28099303656518787
9,4,3,7,0.311584343283742
9,4,3,8,0.33896542254014617
9,4,3,9,0.35494421341014587
