k_value,p_value,paa_value,max_level,ncp
7,2,3,6,0.13262490776925034
7,2,3,7,0.07897422230889417
7,2,3,8,0.1255615506395958
7,2,3,9,0.12593412599210355
7,2,3,10,0.09251775822669404
7,2,4,5,0.1359888729254511
7,2,4,6,0.07769787698699764
7,2,4,7,0.11891003860335303
7,2,4,8,0.1479638876943599
7,2,4,9,0.0944852102166068
7,2,4,10,0.09218023560766372
7,2,5,5,0.12766634151950226
7,2,5,6,0.10819199235694824
7,2,5,7,0.0818420722457669
7,2,5,8,0.10692229211795495
7,2,5,9,0.12346644904763997
7,2,5,10,0.1254253946313282
8,7,3,5,0.14908007114725325
8,7,3,6,0.15817231336412915
8,7,3,7,0.17911105421638718
8,7,3,8,0.21406447466745157
8,7,3,9,0.2513646621824173
8,7,3,10,0.2509731625115061
8,7,4,5,0.15187910475834876
8,7,4,6,0.14766755246952298
8,7,4,7,0.17773276792144554
8,7,4,8,0.21525941541433047
8,7,4,9,0.22453332953192184
8,7,4,10,0.22453332953192184
8,7,5,5,0.217688657685713
8,7,5,6,0.2178995758853931
8,7,5,7,0.23389026385861622
8,7,5,8,0.23565906442455054
8,7,5,9,0.2168658457440448
8,7,5,10,0.2168658457440448
8,6,3,5,0.13897803227612954
8,6,3,6,0.16532693792147127
8,6,3,7,0.15262663173991722
8,6,3,8,0.1816492909471218
8,6,3,9,0.19574122430718174
8,6,3,10,0.19587909115756627
8,6,4,5,0.18977364671201907
8,6,4,6,0.1588344895982988
8,6,4,7,0.1840260808298064
8,6,4,8,0.232463971111132
8,6,4,9,0.24183822547841585
8,6,4,10,0.24183822547841585
8,6,5,5,0.20545390996711652
8,6,5,6,0.17273949691214238
8,6,5,7,0.20556174568429578
8,6,5,8,0.20414087715403817
8,6,5,9,0.22111775294478028
8,6,5,10,0.221146890042829
8,5,3,5,0.15085969685330736
8,5,3,6,0.10433569649361492
8,5,3,7,0.12273640996050927
8,5,3,8,0.19038129756723463
8,5,3,9,0.17628814880764562
8,5,3,10,0.19941049768269767
8,5,4,5,0.1710082784694086
8,5,4,6,0.12032259614537344
8,5,4,7,0.17992819032939736
8,5,4,8,0.19339176996263524
8,5,4,9,0.20675988183395613
8,5,4,10,0.21493869405094682
8,5,5,5,0.17287819510848942
8,5,5,6,0.17935416153173175
8,5,5,7,0.15961956115860731
8,5,5,8,0.1619973754152771
8,5,5,9,0.20642005594362217
8,5,5,10,0.20639444282360347
8,4,3,5,0.1596256777804157
8,4,3,6,0.10092974916852838
8,4,3,7,0.11085212165385383
8,4,3,8,0.1675050964022794
8,4,3,9,0.15020757751685118
8,4,3,10,0.1693862416168709
8,4,4,5,0.1128955986673537
8,4,4,6,0.1113161008941029
8,4,4,7,0.10950135916334186
8,4,4,8,0.13530714167492175
8,4,4,9,0.16577660799698288
8,4,4,10,0.1727633348381176
8,4,5,5,0.1624982474619405
8,4,5,6,0.1611375105236624
8,4,5,7,0.16761205565752504
8,4,5,8,0.15212724663486615
8,4,5,9,0.15782627516887512
8,4,5,10,0.15737942099544325
8,3,3,5,0.088947215582676
8,3,3,6,0.14374364720146318
8,3,3,7,0.10109481259026246
8,3,3,8,0.11393781484828336
8,3,3,9,0.1275981472312083
8,3,3,10,0.12769045390385858
8,3,4,5,0.10224390586144776
8,3,4,6,0.1362315568622859
8,3,4,7,0.10266672784011822
8,3,4,8,0.11718322411712243
8,3,4,9,0.18923290639758797
8,3,4,10,0.15902153260121307
8,3,5,5,0.17246186670916705
8,3,5,6,0.14442454696329152
8,3,5,7,0.1913326210136968
8,3,5,8,0.20200214529044483
8,3,5,9,0.20130309908179309
8,3,5,10,0.13096176005057247
8,2,3,5,0.10062765420794706
8,2,3,6,0.07349447629728718
8,2,3,7,0.11753149128707432
8,2,3,8,0.154404551213431
8,2,3,9,0.09379862488948383
8,2,3,10,0.13494851211370104
8,2,4,5,0.11128601770463223
8,2,4,6,0.15297991509262965
8,2,4,7,0.08974512460344106
8,2,4,8,0.095617285765007
8,2,4,9,0.17811311791825998
